Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,avg_total_score
315,male,group B,some high school,standard,completed,single,regularly,no,3.0,private,5 - 10,71,64,65,67.0
316,male,group E,high school,standard,none,single,sometimes,yes,2.0,private,< 5,92,90,83,88.0
318,female,group B,bachelor's degree,free/reduced,none,divorced,sometimes,no,2.0,school_bus,< 5,55,67,66,63.0
320,male,group C,high school,standard,completed,single,sometimes,no,4.0,school_bus,< 5,71,69,69,70.0
328,female,group B,some college,standard,completed,married,never,yes,0.0,school_bus,< 5,72,78,79,76.0
330,female,group C,some college,standard,completed,single,regularly,no,2.0,school_bus,5 - 10,74,75,86,78.0
335,male,group E,some high school,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,60,57,56,58.0
336,male,group B,bachelor's degree,standard,none,divorced,regularly,yes,3.0,school_bus,> 10,73,57,53,61.0
338,female,group C,associate's degree,standard,none,single,sometimes,no,1.0,private,5 - 10,51,65,58,58.0
340,female,group D,some high school,free/reduced,none,single,never,yes,5.0,school_bus,< 5,62,74,75,70.0
342,female,group D,some college,standard,none,married,sometimes,no,4.0,private,< 5,86,84,91,87.0
343,female,group C,some high school,free/reduced,completed,married,never,no,2.0,school_bus,5 - 10,46,53,59,53.0
345,female,group D,high school,standard,none,married,regularly,yes,3.0,school_bus,> 10,67,76,77,73.0
346,female,group B,bachelor's degree,standard,completed,single,regularly,yes,0.0,private,5 - 10,61,64,66,64.0
347,male,group C,some high school,free/reduced,completed,married,sometimes,yes,1.0,school_bus,5 - 10,83,80,78,80.0
349,female,group E,some high school,free/reduced,completed,married,regularly,no,1.0,school_bus,5 - 10,56,55,60,57.0
350,female,group D,high school,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10,55,64,59,59.0
351,female,group D,master's degree,free/reduced,none,married,sometimes,yes,1.0,school_bus,< 5,61,79,78,73.0
352,male,group D,high school,standard,none,married,sometimes,yes,3.0,school_bus,< 5,64,61,55,60.0
356,male,group A,some college,standard,none,married,regularly,yes,0.0,school_bus,< 5,81,77,74,77.0
357,male,group E,high school,free/reduced,completed,married,never,yes,3.0,school_bus,< 5,84,76,76,79.0
361,male,group C,associate's degree,standard,completed,married,sometimes,no,1.0,private,< 5,56,48,51,52.0
363,male,group C,some high school,standard,completed,married,sometimes,no,1.0,school_bus,5 - 10,68,73,63,68.0
366,male,group C,associate's degree,standard,none,married,regularly,yes,2.0,private,< 5,82,73,71,75.0
367,female,group C,some college,standard,completed,married,sometimes,yes,2.0,school_bus,< 5,65,87,91,81.0
368,male,group C,high school,standard,none,single,sometimes,yes,0.0,school_bus,5 - 10,64,65,63,64.0
369,male,group C,master's degree,free/reduced,none,single,regularly,no,1.0,private,5 - 10,91,84,87,87.0
373,male,group C,high school,standard,none,married,sometimes,yes,4.0,school_bus,5 - 10,76,80,75,77.0
374,male,group C,associate's degree,free/reduced,none,divorced,never,yes,1.0,school_bus,> 10,72,64,59,65.0
375,female,group B,master's degree,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,40,61,53,51.0
376,male,group C,some college,free/reduced,completed,single,sometimes,yes,3.0,private,> 10,53,61,60,58.0
377,male,group C,high school,standard,none,married,regularly,yes,3.0,private,> 10,88,74,66,76.0
379,female,group D,some college,standard,none,single,regularly,yes,4.0,school_bus,< 5,38,48,48,45.0
380,female,group C,high school,standard,none,single,regularly,yes,3.0,school_bus,< 5,59,71,77,69.0
381,female,group C,bachelor's degree,free/reduced,none,single,sometimes,no,5.0,school_bus,> 10,78,92,92,87.0
384,male,group E,some high school,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10,89,81,77,82.0
388,male,group E,some college,free/reduced,none,single,regularly,yes,3.0,private,5 - 10,88,81,83,84.0
389,male,group B,some high school,standard,completed,divorced,regularly,yes,2.0,school_bus,> 10,79,65,66,70.0
392,female,group D,some high school,standard,none,married,sometimes,no,2.0,private,5 - 10,58,55,56,56.0
394,female,group C,some college,free/reduced,completed,single,regularly,yes,1.0,school_bus,< 5,57,85,83,75.0
395,male,group C,associate's degree,standard,none,single,regularly,yes,1.0,private,5 - 10,71,61,52,61.0
396,female,group D,some college,standard,none,married,never,yes,0.0,private,5 - 10,58,78,76,71.0
399,female,group C,some college,standard,completed,married,regularly,yes,2.0,school_bus,5 - 10,59,65,70,65.0
402,male,group B,bachelor's degree,free/reduced,completed,married,regularly,no,1.0,private,5 - 10,78,97,94,90.0
404,female,group C,associate's degree,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10,70,87,81,79.0
405,female,group D,bachelor's degree,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,81,84,92,86.0
406,female,group C,associate's degree,standard,none,married,never,yes,0.0,private,5 - 10,68,87,87,81.0
408,male,group E,associate's degree,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,95,92,89,92.0
409,female,group E,some high school,standard,none,single,sometimes,no,7.0,private,< 5,66,74,70,70.0
412,male,group C,some college,standard,none,single,sometimes,yes,4.0,school_bus,5 - 10,66,60,59,62.0
420,female,group D,high school,standard,none,single,sometimes,yes,1.0,private,5 - 10,85,97,94,92.0
421,male,group E,some high school,standard,completed,divorced,regularly,no,1.0,school_bus,5 - 10,57,57,56,57.0
422,male,group D,some college,free/reduced,none,married,regularly,no,2.0,private,5 - 10,52,56,55,54.0
423,female,group B,associate's degree,standard,none,married,never,yes,1.0,private,5 - 10,79,84,86,83.0
424,male,group B,some high school,standard,none,married,sometimes,no,3.0,private,5 - 10,58,63,60,60.0
425,male,group C,some high school,standard,none,single,regularly,yes,3.0,school_bus,5 - 10,79,76,71,75.0
426,male,group C,high school,standard,completed,married,regularly,yes,5.0,private,< 5,81,84,77,81.0
431,female,group D,some high school,standard,none,single,never,yes,0.0,school_bus,5 - 10,51,65,62,59.0
435,male,group A,some college,standard,none,single,sometimes,yes,1.0,school_bus,< 5,71,66,62,66.0
436,male,group B,some college,free/reduced,none,married,sometimes,no,2.0,school_bus,5 - 10,76,65,71,71.0
437,female,group A,some high school,standard,none,single,regularly,yes,1.0,private,5 - 10,56,61,62,60.0
438,male,group B,master's degree,free/reduced,completed,married,sometimes,yes,3.0,private,5 - 10,63,61,62,62.0
439,male,group A,some high school,standard,none,married,regularly,yes,1.0,private,< 5,71,62,57,63.0
440,male,group C,some college,standard,none,single,sometimes,no,1.0,school_bus,< 5,65,70,68,68.0
442,male,group E,some college,standard,none,married,regularly,no,4.0,school_bus,5 - 10,57,52,48,52.0
443,male,group C,bachelor's degree,free/reduced,none,divorced,sometimes,yes,5.0,school_bus,5 - 10,71,72,69,71.0
444,female,group C,some high school,standard,none,single,sometimes,no,1.0,school_bus,< 5,67,62,61,63.0
445,female,group B,some high school,free/reduced,none,married,sometimes,no,1.0,school_bus,< 5,46,64,54,55.0
447,female,group B,bachelor's degree,standard,none,divorced,sometimes,yes,1.0,private,< 5,69,68,73,70.0
451,female,group C,high school,free/reduced,none,married,sometimes,yes,2.0,private,5 - 10,51,57,57,55.0
452,female,group B,some high school,standard,none,single,regularly,yes,3.0,school_bus,> 10,81,96,90,89.0
455,male,group D,some high school,standard,none,married,sometimes,yes,3.0,school_bus,> 10,95,86,82,88.0
456,female,group B,high school,standard,completed,married,regularly,yes,3.0,private,5 - 10,79,95,92,89.0
457,male,group B,bachelor's degree,standard,none,single,regularly,no,2.0,school_bus,5 - 10,93,77,76,82.0
461,female,group C,associate's degree,free/reduced,completed,married,sometimes,no,2.0,school_bus,5 - 10,79,89,90,86.0
462,female,group B,some high school,standard,completed,married,never,yes,3.0,school_bus,5 - 10,65,71,80,72.0
463,male,group B,some college,standard,completed,divorced,regularly,yes,5.0,school_bus,> 10,49,51,46,49.0
464,male,group D,associate's degree,free/reduced,completed,divorced,regularly,yes,1.0,school_bus,> 10,72,59,70,67.0
465,female,group B,associate's degree,standard,none,divorced,sometimes,yes,1.0,school_bus,> 10,75,82,81,79.0
467,male,group E,some college,standard,none,single,sometimes,yes,2.0,private,> 10,88,81,79,83.0
469,female,group E,some high school,standard,none,married,sometimes,no,3.0,school_bus,< 5,70,77,76,74.0
470,female,group C,some college,free/reduced,completed,divorced,sometimes,yes,0.0,school_bus,< 5,37,51,55,48.0
472,female,group D,high school,standard,completed,married,never,no,5.0,private,5 - 10,66,65,75,69.0
473,female,group C,some college,free/reduced,none,divorced,sometimes,no,1.0,private,< 5,49,73,66,63.0
475,female,group E,high school,free/reduced,none,married,never,no,4.0,school_bus,5 - 10,58,80,75,71.0
476,male,group C,some high school,standard,completed,married,sometimes,no,3.0,private,< 5,70,59,63,64.0
477,female,group C,some high school,standard,completed,married,never,yes,3.0,private,5 - 10,47,53,54,51.0
481,male,group B,some college,free/reduced,none,married,never,yes,2.0,private,5 - 10,53,64,58,58.0
482,male,group D,master's degree,free/reduced,none,married,never,no,2.0,private,> 10,47,53,47,49.0
483,female,group B,some high school,standard,none,married,regularly,yes,3.0,private,5 - 10,50,55,63,56.0
486,male,group D,some high school,free/reduced,none,single,never,no,2.0,school_bus,> 10,64,83,69,72.0
487,female,group A,high school,free/reduced,completed,divorced,sometimes,no,3.0,school_bus,5 - 10,47,59,57,54.0
488,male,group A,high school,standard,completed,married,regularly,no,4.0,private,5 - 10,93,83,87,88.0
490,male,group D,master's degree,standard,none,divorced,never,yes,0.0,school_bus,5 - 10,81,86,80,82.0
491,male,group E,some college,free/reduced,none,single,regularly,yes,1.0,private,5 - 10,67,66,58,64.0
493,female,group C,some college,standard,none,married,regularly,yes,1.0,school_bus,< 5,57,66,68,64.0
495,male,group C,master's degree,standard,none,single,sometimes,yes,0.0,private,> 10,93,91,90,91.0
496,female,group B,some college,standard,none,single,regularly,no,1.0,school_bus,< 5,69,68,63,67.0
497,female,group C,some high school,free/reduced,none,single,regularly,yes,4.0,school_bus,5 - 10,50,51,48,50.0
498,male,group E,some college,free/reduced,none,married,sometimes,yes,0.0,school_bus,5 - 10,90,81,77,83.0
499,male,group A,some college,free/reduced,completed,widowed,sometimes,no,2.0,school_bus,> 10,73,66,68,69.0
501,female,group E,high school,standard,completed,married,regularly,no,4.0,private,< 5,83,85,88,85.0
502,female,group D,master's degree,free/reduced,completed,single,sometimes,no,4.0,private,5 - 10,49,55,54,53.0
507,male,group B,associate's degree,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10,58,57,53,56.0
512,female,group D,high school,free/reduced,completed,single,regularly,yes,2.0,private,< 5,70,82,84,79.0
513,female,group D,some college,standard,none,married,sometimes,yes,4.0,school_bus,5 - 10,62,79,76,72.0
514,male,group E,some college,standard,none,divorced,regularly,no,1.0,school_bus,< 5,63,54,54,57.0
516,male,group C,some college,standard,none,married,regularly,yes,1.0,school_bus,> 10,98,88,80,89.0
518,female,group D,some high school,standard,none,married,sometimes,yes,2.0,school_bus,5 - 10,78,70,72,73.0
519,male,group D,associate's degree,standard,none,divorced,sometimes,yes,5.0,school_bus,5 - 10,89,78,77,81.0
520,male,group C,some college,free/reduced,completed,single,sometimes,yes,3.0,school_bus,5 - 10,54,51,51,52.0
521,female,group D,some college,free/reduced,completed,divorced,sometimes,no,1.0,school_bus,5 - 10,62,79,78,73.0
522,male,group B,high school,standard,none,divorced,never,no,3.0,private,< 5,52,41,38,44.0
523,male,group C,bachelor's degree,free/reduced,none,single,sometimes,yes,0.0,school_bus,5 - 10,77,69,74,73.0
527,female,group B,some college,standard,none,married,regularly,yes,3.0,school_bus,< 5,67,70,80,72.0
529,male,group C,some college,free/reduced,none,married,regularly,yes,3.0,private,5 - 10,47,48,49,48.0
530,male,group C,some high school,standard,none,divorced,sometimes,yes,0.0,private,> 10,73,70,63,69.0
532,male,group C,associate's degree,free/reduced,none,divorced,sometimes,yes,1.0,school_bus,5 - 10,58,55,58,57.0
535,male,group D,some college,standard,none,married,sometimes,yes,1.0,private,> 10,90,81,79,83.0
537,male,group C,some college,standard,none,widowed,sometimes,yes,4.0,private,5 - 10,71,72,67,70.0
538,male,group C,some college,free/reduced,none,single,sometimes,yes,1.0,private,5 - 10,57,57,53,56.0
539,female,group B,some high school,standard,none,married,never,yes,1.0,school_bus,5 - 10,80,80,78,79.0
541,male,group C,some college,standard,none,divorced,sometimes,no,3.0,private,< 5,72,70,69,70.0
542,female,group C,high school,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,82,86,86,85.0
543,male,group C,high school,standard,none,divorced,sometimes,yes,3.0,private,5 - 10,63,62,61,62.0
544,female,group B,some high school,free/reduced,none,divorced,regularly,yes,4.0,private,5 - 10,45,57,55,52.0
545,male,group D,some high school,standard,none,single,sometimes,no,2.0,school_bus,5 - 10,96,76,78,83.0
549,male,group A,high school,free/reduced,completed,married,regularly,no,3.0,private,5 - 10,56,48,54,53.0
552,male,group D,some college,free/reduced,none,single,regularly,yes,0.0,school_bus,> 10,83,77,77,79.0
557,male,group C,some college,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,67,69,65,67.0
558,male,group C,some college,free/reduced,none,single,sometimes,yes,3.0,school_bus,5 - 10,53,62,57,57.0
559,female,group C,high school,free/reduced,completed,divorced,regularly,yes,5.0,private,5 - 10,75,86,85,82.0
560,female,group B,some college,free/reduced,completed,divorced,never,no,4.0,school_bus,> 10,53,78,76,69.0
563,male,group B,associate's degree,standard,none,married,sometimes,yes,4.0,private,5 - 10,67,78,76,74.0
564,male,group B,associate's degree,standard,none,married,regularly,yes,4.0,school_bus,5 - 10,70,64,67,67.0
565,male,group C,some college,standard,none,married,regularly,no,1.0,school_bus,< 5,73,60,61,65.0
566,female,group A,high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,56,63,60,60.0
567,female,group D,master's degree,free/reduced,none,divorced,regularly,yes,5.0,school_bus,5 - 10,78,89,87,85.0
568,female,group B,some college,free/reduced,none,married,regularly,yes,5.0,school_bus,< 5,53,71,65,63.0
570,male,group D,high school,standard,completed,married,regularly,yes,1.0,private,> 10,58,47,50,52.0
571,female,group C,associate's degree,standard,completed,married,sometimes,no,3.0,private,5 - 10,70,82,88,80.0
575,female,group C,associate's degree,free/reduced,completed,married,never,yes,0.0,private,< 5,56,62,67,62.0
579,female,group D,some high school,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,89,85,94,89.0
581,male,group A,high school,standard,completed,married,never,yes,2.0,private,5 - 10,91,89,86,89.0
582,female,group B,some college,standard,none,single,sometimes,no,4.0,school_bus,5 - 10,52,66,63,60.0
589,male,group B,some high school,standard,none,married,sometimes,yes,2.0,private,> 10,85,75,70,77.0
590,male,group B,some college,standard,none,married,regularly,no,2.0,school_bus,> 10,56,57,55,56.0
591,female,group A,master's degree,standard,none,married,regularly,no,1.0,school_bus,< 5,67,63,70,67.0
592,male,group D,some college,free/reduced,none,widowed,regularly,yes,1.0,school_bus,> 10,60,56,52,56.0
