Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,avg_total_score
193,male,group C,associate's degree,free/reduced,completed,married,never,no,4.0,private,5 - 10,47,33,35,38.0
297,male,group A,some high school,standard,none,married,sometimes,no,3.0,school_bus,< 5,39,37,38,38.0
581,male,group C,some college,free/reduced,none,married,sometimes,no,3.0,school_bus,5 - 10,49,46,41,45.0
36,male,group C,some college,standard,none,married,sometimes,no,3.0,school_bus,< 5,44,47,42,44.0
751,male,group C,some college,standard,completed,single,regularly,no,1.0,school_bus,< 5,46,44,47,46.0
935,male,group E,some college,standard,none,married,sometimes,no,2.0,private,< 5,54,39,33,42.0
328,male,group C,high school,standard,none,married,sometimes,no,2.0,private,5 - 10,40,36,31,36.0
719,male,group B,master's degree,free/reduced,none,single,regularly,no,1.0,school_bus,< 5,32,35,34,34.0
755,female,group C,some high school,standard,none,married,sometimes,no,4.0,private,5 - 10,46,50,45,47.0
804,male,group B,associate's degree,standard,none,married,regularly,no,3.0,private,> 10,53,41,43,46.0
815,male,group C,some college,standard,none,widowed,regularly,no,1.0,private,< 5,50,47,40,46.0
149,female,group B,some college,standard,completed,single,sometimes,no,2.0,school_bus,5 - 10,39,51,48,46.0
886,male,group B,some high school,standard,none,married,regularly,no,2.0,private,> 10,44,43,44,44.0
306,male,group C,high school,free/reduced,none,married,sometimes,no,1.0,school_bus,< 5,39,46,42,42.0
669,female,group B,associate's degree,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,41,53,51,48.0
492,female,group C,some college,free/reduced,completed,married,sometimes,no,2.0,school_bus,> 10,38,43,48,43.0
84,male,group C,high school,free/reduced,none,single,sometimes,no,2.0,school_bus,5 - 10,41,42,38,40.0
834,male,group B,associate's degree,free/reduced,none,divorced,never,no,1.0,school_bus,5 - 10,24,14,4,14.0
916,male,group B,high school,standard,none,single,sometimes,no,1.0,school_bus,5 - 10,33,37,31,34.0
515,male,group D,some college,free/reduced,none,single,regularly,no,1.0,school_bus,> 10,42,44,42,43.0
246,female,group C,some high school,standard,none,married,sometimes,no,4.0,school_bus,5 - 10,33,29,30,31.0
304,female,group B,high school,free/reduced,completed,married,sometimes,no,2.0,private,5 - 10,31,41,44,39.0
671,male,group D,associate's degree,standard,none,married,sometimes,no,1.0,school_bus,< 5,32,19,20,24.0
674,male,group B,high school,free/reduced,none,married,sometimes,no,4.0,school_bus,< 5,53,51,37,47.0
923,male,group A,high school,standard,none,single,never,no,1.0,private,< 5,49,48,42,46.0
11,female,group D,some college,standard,completed,single,sometimes,no,3.0,school_bus,5 - 10,33,41,46,40.0
61,male,group E,bachelor's degree,free/reduced,none,married,sometimes,no,1.0,private,5 - 10,46,39,37,41.0
275,male,group C,master's degree,free/reduced,none,married,never,no,3.0,private,< 5,41,44,42,42.0
330,female,group D,high school,free/reduced,none,married,never,no,1.0,private,5 - 10,40,51,52,48.0
367,male,group D,high school,free/reduced,none,single,sometimes,no,2.0,school_bus,5 - 10,33,33,32,33.0
486,male,group A,high school,free/reduced,completed,single,regularly,no,4.0,school_bus,5 - 10,45,44,46,45.0
764,female,group B,some high school,free/reduced,none,divorced,sometimes,no,3.0,private,< 5,29,57,48,45.0
804,male,group C,master's degree,standard,none,single,regularly,no,3.0,private,< 5,35,34,35,35.0
130,male,group A,some college,free/reduced,none,married,never,no,2.0,private,< 5,50,49,44,48.0
368,male,group B,some college,standard,completed,single,regularly,no,2.0,private,< 5,45,45,46,45.0
430,male,group C,bachelor's degree,free/reduced,none,single,never,no,3.0,private,5 - 10,44,51,44,46.0
652,female,group C,high school,standard,none,single,sometimes,no,1.0,school_bus,> 10,42,49,52,48.0
655,female,group D,associate's degree,free/reduced,completed,married,regularly,no,1.0,private,5 - 10,36,55,49,47.0
688,female,group A,some college,standard,none,single,regularly,no,4.0,private,5 - 10,41,46,45,44.0
885,female,group D,some high school,standard,none,single,never,no,1.0,school_bus,< 5,39,46,49,45.0
585,female,group D,high school,free/reduced,completed,single,sometimes,no,5.0,school_bus,5 - 10,39,51,49,46.0
760,male,group B,associate's degree,free/reduced,none,married,sometimes,no,4.0,private,5 - 10,43,28,24,32.0
